date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
03:15:11	24/24	---M--	200	added ('OK')	text/plain	etag:%22d1956287ad454f70e238362ba69ade97%22	https://www.blubsui.com/robots.txt		(from )
03:15:11	676/676	---M--	200	added ('OK')	text/html	etag:%2294e89af7c20227ae2d0aa96b6cfde3fa%22	https://www.blubsui.com/	/Users/oneilbenjamin/websites/blub%20sui/index-2.html	(from )
03:15:12	15086/15086	---MCZ	200	added ('OK')	image/vnd.microsoft.icon	etag:W/%22eeaed3fa2c085833f9d09a56b4d819c0%22	https://www.blubsui.com/favicon.ico	/Users/oneilbenjamin/websites/blub%20sui/favicon.ico	(from https://www.blubsui.com/)
03:15:14	41388/41388	---MCZ	200	added ('OK')	text/css	etag:W/%226ddea82d95b5e2d8b8a74b030aab6a18%22	https://www.blubsui.com/assets/index-BuBFurXV.css	/Users/oneilbenjamin/websites/blub%20sui/assets/index-BuBFurXV.css	(from https://www.blubsui.com/)
03:15:15	811293/811293	---MCZ	200	added ('OK')	application/javascript	etag:W/%22abdea5e8b308a98427a2c03b653428db%22	https://www.blubsui.com/assets/index-Bbv2zB0s.js	/Users/oneilbenjamin/websites/blub%20sui/assets/index-Bbv2zB0s.js	(from https://www.blubsui.com/)
03:15:15	4734/4734	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22b3c7f1cec3e3d6468f880d47029efaed%22	https://www.blubsui.com/pattern2.svg	/Users/oneilbenjamin/websites/blub%20sui/pattern2.svg	(from https://www.blubsui.com/assets/index-BuBFurXV.css)
03:15:16	76662/76662	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22e1476c7c0062a4be1d3f66c3d6ba6b00%22	https://www.blubsui.com/sui.svg	/Users/oneilbenjamin/websites/blub%20sui/sui.svg	(from https://www.blubsui.com/assets/index-BuBFurXV.css)
03:15:17	17360/17360	---M--	200	added ('OK')	font/woff2	etag:%2270322c317b1f4e2e17dbc6b672f95f5f%22	https://www.blubsui.com/assets/luckiest-guy-latin-400-normal-dJClyBWO.woff2	/Users/oneilbenjamin/websites/blub%20sui/assets/luckiest-guy-latin-400-normal-dJClyBWO.woff2	(from https://www.blubsui.com/assets/index-BuBFurXV.css)
03:15:18	21456/21456	---M--	200	added ('OK')	font/woff	etag:%224949ef22106e60db212060d09da14bf5%22	https://www.blubsui.com/assets/luckiest-guy-latin-400-normal-f5b8-b44.woff	/Users/oneilbenjamin/websites/blub%20sui/assets/luckiest-guy-latin-400-normal-f5b8-b44.woff	(from https://www.blubsui.com/assets/index-BuBFurXV.css)
